"sound.files","selec","start","end","bottom.freq","top.freq","sound.id","marker","row","transect","distance","habitat.type","reference","blur.ratio","spectrum.blur.ratio","excess.attenuation","envelope.correlation","spectrum.correlation","signal.to.noise.ratio","tail.to.noise.ratio","tail.to.signal.ratio","cross.correlation"
"ZOOM0002_Tr2.WAV_103",1,0.1,0.300022675736996,8.3,8.7,"0.2_pure.tone_am_no.harm.wav_42-103","start_marker",2989,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_103-1",0.0502219464703731,0.33875687726785,24.413721147992,0.954134407493897,0.819970252310097,13.2304104997763,0.108934527248219,-14.8064622141023,0.982791116019163
"ZOOM0002_Tr2.WAV_104",1,0.1,0.300022675736896,6.3,6.7,"0.2_pure.tone_am_no.harm.wav_43-104","start_marker",2990,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_104-1",0.18276317998965,0.638972987840904,15.9371254952679,0.502972212680154,0.580844629918125,3.16335258220329,2.66611119665428,-0.832062945149483,0.806097228377549
"ZOOM0002_Tr2.WAV_105",1,0.1,0.300022675736989,3.3,3.7,"0.2_pure.tone_am_no.harm.wav_44-105","start_marker",2991,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_105-1",0.0896308264882059,0.699912003206745,27.5163438723232,0.898062987204053,0.991687062284698,17.36238385805,8.05559138256103,-11.9070143622942,0.94126272098739
"ZOOM0002_Tr2.WAV_106",1,0.1,0.300022675736889,9.8,10.2,"0.2_pure.tone_am_no.harm.wav_45-106","start_marker",2992,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_106-1",0.0279615263205421,0.151714879433223,16.0044407935247,0.967837808655077,0.143833913014391,13.0426679573811,3.41729388284934,-11.4947832793235,0.965494390078759
"ZOOM0002_Tr2.WAV_107",1,0.1,0.300022675736889,8.8,9.2,"0.2_pure.tone_am_no.harm.wav_46-107","start_marker",2993,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_107-1",0.0410903593501968,0.174084523883811,17.0842263126307,0.941901907849286,0.991844497534436,14.0528683067695,4.62333746845713,-11.557241895388,0.978913846053327
"ZOOM0002_Tr2.WAV_108",1,0.1,0.300022675737003,7.8,8.2,"0.2_pure.tone_am_no.harm.wav_47-108","start_marker",2994,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_108-1",0.0557180112010531,0.0397199367303982,21.7652144895158,0.945550620948715,0.976738723873714,12.3479657061858,3.97234126613118,-10.2500492392963,0.97651170822661
"ZOOM0002_Tr2.WAV_109",1,0.1,0.300022675736903,2.8,3.2,"0.2_pure.tone_am_no.harm.wav_48-109","start_marker",2995,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_109-1",0.118936069495034,0.42608139647485,18.0007770909314,0.780073472832792,0.714437801839614,7.55179760210175,2.78433210967646,-5.84814292920095,0.539986574504025
"ZOOM0002_Tr2.WAV_110",1,0.1,0.300022675736989,1.8,2.2,"0.2_pure.tone_am_no.harm.wav_49-110","start_marker",2996,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_110-1",0.170365583557652,0.0275583376423583,21.9449356185469,0.792933533919534,0.999916307409752,10.4765887320261,2.25404581954247,-9.98331999658129,0.937834985961584
"ZOOM0002_Tr2.WAV_111",1,0.1,0.300022675736989,7.8,8.2,"0.2_pure.tone_am_no.harm.wav_50-111","start_marker",2997,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_111-1",0.0500781035094487,0.0387519593354996,21.2836377827926,0.951955221382811,0.994754938026927,14.1990644421883,3.8134747630817,-12.5230096811976,0.984130855417115
"ZOOM0002_Tr2.WAV_112",1,0.1,0.300022675736889,1.3,1.7,"0.2_pure.tone_am_no.harm.wav_51-112","start_marker",2998,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_112-1",0.167065238229204,0.634153247139001,23.057793775595,0.682799240139013,0.904285411700754,8.93573259008787,4.40505391584733,-6.18256813233277,0.828690602740094
"ZOOM0002_Tr2.WAV_113",1,0.1,0.300022675737003,4.3,4.7,"0.2_pure.tone_am_no.harm.wav_52-113","start_marker",2999,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_113-1",0.0382700729760486,0.476759876401758,26.7049723536064,0.980880230683895,0.961728418025277,14.7160626705524,-0.459021669993991,-17.3874940773205,0.960986044418289
"ZOOM0002_Tr2.WAV_114",1,0.1,0.300022675736903,8.8,9.2,"0.2_pure.tone_am_no.harm.wav_53-114","start_marker",3000,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_114-1",0.0501223231973607,0.136190424514689,18.1273165663683,0.917961115133381,0.963127545635829,18.928949012175,10.4281333244839,-11.3361266425043,0.979736606814411
"ZOOM0002_Tr2.WAV_115",1,0.1,0.300022675737003,3.8,4.2,"0.2_pure.tone_am_no.harm.wav_54-115","start_marker",3001,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_115-1",0.0540270244349214,0.347709728548389,25.0891211700908,0.951593455932127,0.99054546800332,4.3953979593559,0.446469503150689,-4.60585830786512,0.833755576479673
"ZOOM0002_Tr2.WAV_116",1,0.1,0.300022675737003,5.8,6.2,"0.2_pure.tone_am_no.harm.wav_55-116","start_marker",3002,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_116-1",0.0714955015482615,0.175547116378307,24.1380759726009,0.929200841420778,0.807046038128389,5.15400064599271,3.59526852884981,-1.94242943425148,0.9420416174875
"ZOOM0002_Tr2.WAV_117",1,0.1,0.300022675736903,1.8,2.2,"0.2_pure.tone_am_no.harm.wav_56-117","start_marker",3003,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_117-1",0.196541388360136,0.0280832212188576,20.7985535374717,0.750617279405036,0.867473752091948,5.01191306570078,-4.17391066331878,-9.95144052356121,0.908064880829614
"ZOOM0002_Tr2.WAV_118",1,0.1,0.300022675737003,6.3,6.7,"0.2_pure.tone_am_no.harm.wav_57-118","start_marker",3004,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_118-1",0.106980913655272,0.614269445347035,16.9878233133608,0.830407746294971,0.514249448501567,-0.393697361735292,-2.49434755839009,-1.97618123554086,0.822698263012195
"ZOOM0002_Tr2.WAV_119",1,0.1,0.300022675737003,1.8,2.2,"0.2_pure.tone_am_no.harm.wav_58-119","start_marker",3005,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_119-1",0.200074036026269,0.0286323661118105,21.5726342349726,0.748047714027602,0.955437532467882,14.1609113817821,7.93605889317209,-8.11349832738704,0.898954957879086
"ZOOM0002_Tr2.WAV_120",1,0.1,0.300022675736903,7.3,7.7,"0.2_pure.tone_am_no.harm.wav_59-120","start_marker",3006,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_120-1",0.144238060589611,0.515104743328719,20.962641878554,0.647187267384588,0.707249781963579,9.88335550674778,6.29010239117651,-5.07110736256172,0.963303405685108
"ZOOM0002_Tr2.WAV_121",1,0.1,0.300022675737003,3.8,4.2,"0.2_pure.tone_am_no.harm.wav_60-121","start_marker",3007,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_121-1",0.0346479001518528,0.167399734953336,25.3344420656775,0.979914378162739,0.998350988018932,12.6297428368747,10.3210839387873,-4.30581477663969,0.949253440010902
"ZOOM0002_Tr2.WAV_122",1,0.1,0.200022675736895,8.3,8.7,"0.1_pure.tone_no.am_no.harm.wav_1-122","start_marker",3008,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_122-1",0.0311682671328787,0.371588434809089,19.1679161459025,0.95757019325416,0.419393467268669,16.8367460161061,3.15499918202669,-16.216560106845,0.983622188379763
"ZOOM0002_Tr2.WAV_123",1,0.1,0.200022675736994,3.3,3.7,"0.1_pure.tone_no.am_no.harm.wav_2-123","start_marker",3009,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_123-1",0.0703941270607969,0.664057742003861,23.7865451744308,0.880262019241729,0.903319365638084,12.6771073804239,5.00226307186653,-9.58142794086036,0.95265616485577
"ZOOM0002_Tr2.WAV_124",1,0.1,0.200022675736994,0.8,1.2,"0.1_pure.tone_no.am_no.harm.wav_3-124","start_marker",3010,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_124-1",0.0504449927227542,0.057290034766115,32.234707775536,0.93837931448638,0.0502908621143831,6.79213167887504,3.30453565710813,-6.20816680851837,0.986243214804934
"ZOOM0002_Tr2.WAV_125",1,0.1,0.200022675736895,6.8,7.2,"0.1_pure.tone_no.am_no.harm.wav_4-125","start_marker",3011,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_125-1",0.0496585412119491,0.109832508268053,16.0927932306296,0.871867113923414,0.97406898453931,3.94766874082755,0.865396929725645,-3.64349836460637,0.958509141947385
"ZOOM0002_Tr2.WAV_126",1,0.1,0.200022675736994,8.8,9.2,"0.1_pure.tone_no.am_no.harm.wav_5-126","start_marker",3012,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_126-1",0.0636925267801715,0.128890742024806,17.0828216212734,0.884486289083457,0.992744696514705,7.21849768860167,-1.40204694758256,-9.35491553426043,0.974824182251131
"ZOOM0002_Tr2.WAV_127",1,0.1,0.200022675736895,4.3,4.7,"0.1_pure.tone_no.am_no.harm.wav_6-127","start_marker",3013,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_127-1",0.0208678122183367,0.589295591100484,25.3181755399725,0.983684168597293,-0.467044351571721,7.04973662410979,-0.680596858587035,-8.76897891941565,0.901184812963038
"ZOOM0002_Tr2.WAV_128",1,0.1,0.200022675736994,2.3,2.7,"0.1_pure.tone_no.am_no.harm.wav_7-128","start_marker",3014,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_128-1",0.332220805749668,0.543525399263864,14.7482593946103,0.168957551394351,0.641644099248359,5.35291505757758,2.30758652562559,-4.06167859795073,0.743623892691438
"ZOOM0002_Tr2.WAV_129",1,0.1,0.200022675737009,9.3,9.7,"0.1_pure.tone_no.am_no.harm.wav_8-129","start_marker",3015,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_129-1",0.0632497011053168,0.300875728124673,19.0658313784813,0.899149402013896,0.958253245297669,14.4386798083312,1.52249279212922,-15.0780066807017,0.97687546820176
"ZOOM0002_Tr2.WAV_130",1,0.1,0.200022675736895,2.3,2.7,"0.1_pure.tone_no.am_no.harm.wav_9-130","start_marker",3016,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_130-1",0.340736593690169,0.218474363535303,19.5711469451466,0.187221065565424,0.732235769594081,9.56456824033566,6.55813973547921,-4.48524992696678,0.768707017653007
"ZOOM0002_Tr2.WAV_131",1,0.1,0.200022675736994,5.8,6.2,"0.1_pure.tone_no.am_no.harm.wav_10-131","start_marker",3017,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_131-1",0.051107913646505,0.11334620512864,24.3571277263205,0.931055135264522,0.992874433089879,12.0892309448404,4.9082935595887,-9.05043730545248,0.985256720476708
"ZOOM0002_Tr2.WAV_132",1,0.1,0.200022675736895,1.3,1.7,"0.1_pure.tone_no.am_no.harm.wav_11-132","start_marker",3018,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_132-1",0.278168116038486,0.190343934555358,23.7327630445059,0.364159229140201,0.966089505241055,7.03886301701123,5.24645837714352,-2.54356615113058,0.761677241011242
"ZOOM0002_Tr2.WAV_133",1,0.1,0.200022675736994,9.8,10.2,"0.1_pure.tone_no.am_no.harm.wav_12-133","start_marker",3019,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_133-1",0.013324215321848,0.123918875602037,18.224913328233,0.990635828300593,0.681027485089859,16.4820860383147,2.55502982854663,-16.4344251026587,0.966909216355751
"ZOOM0002_Tr2.WAV_134",1,0.1,0.200022675737009,7.8,8.2,"0.1_pure.tone_no.am_no.harm.wav_13-134","start_marker",3020,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_134-1",0.0465676836356155,0.0226956779227667,22.3491602727995,0.907721633488322,0.981044529328323,21.9564202022441,14.6871366027461,-10.5768483488861,0.987939570636828
"ZOOM0002_Tr2.WAV_135",1,0.1,0.200022675736909,0.3,0.7,"0.1_pure.tone_no.am_no.harm.wav_14-135","start_marker",3021,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_135-1",0.115908215001378,0.468453547464249,20.1853641857143,0.678787694202503,-0.377504919239596,14.6769759846918,10.0455678700913,-7.44018131490451,0.908105113424452
"ZOOM0002_Tr2.WAV_136",1,0.1,0.200022675737009,5.3,5.7,"0.1_pure.tone_no.am_no.harm.wav_15-136","start_marker",3022,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_136-1",0.050271991904026,0.420784892164152,25.8149465789037,0.914576357353329,0.937175587906999,9.76223200529065,2.94505792541036,-8.32225959510823,0.958263961037093
"ZOOM0002_Tr2.WAV_137",1,0.1,0.200022675736994,9.8,10.2,"0.1_pure.tone_no.am_no.harm.wav_16-137","start_marker",3023,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_137-1",0.0197360072395049,0.124364227382111,14.9591673844732,0.975382952960358,0.497449241710499,14.9042009610459,4.96441711777856,-12.2089179945639,0.95959740167393
"ZOOM0002_Tr2.WAV_138",1,0.1,0.200022675736909,1.3,1.7,"0.1_pure.tone_no.am_no.harm.wav_17-138","start_marker",3024,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_138-1",0.297748143260954,0.237117517279537,19.2756922292938,0.327092898639589,0.948845503588281,9.55948608251503,8.31535635938847,-2.63615940021809,0.731941045227282
"ZOOM0002_Tr2.WAV_139",1,0.1,0.200022675737009,0.8,1.2,"0.1_pure.tone_no.am_no.harm.wav_18-139","start_marker",3025,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_139-1",0.0525111045641942,0.0874707280081495,19.4244996075167,0.932898227312981,-0.0879025445137272,6.51354687798711,8.64960353996944,1.87147318870344,0.986036155309714
"ZOOM0002_Tr2.WAV_140",1,0.1,0.200022675736909,5.8,6.2,"0.1_pure.tone_no.am_no.harm.wav_19-140","start_marker",3026,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_140-1",0.0527731400310706,0.178467403212111,23.3525913946334,0.913609965637886,0.869621015371402,5.67626522166964,0.211002467504597,-6.62696463035221,0.975392420478668
"ZOOM0002_Tr2.WAV_141",1,0.1,0.200022675737009,4.8,5.2,"0.1_pure.tone_no.am_no.harm.wav_20-141","start_marker",3027,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_141-1",0.0335082540015433,0.423935294969497,24.0049715182744,0.95441743618976,0.816304210543451,2.66099540631443,-1.34400931377838,-4.47472872769689,0.870783939206514
"ZOOM0002_Tr2.WAV_142",1,0.1,0.200022675737009,2.8,3.2,"0.1_pure.tone_no.am_no.harm.wav_21-142","start_marker",3028,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_142-1",0.0868500351801322,0.451228858540198,20.6445577876271,0.730674060432363,0.623893807079144,7.49907819050357,6.44547059286126,-2.15571413995147,0.807269600617759
"ZOOM0002_Tr2.WAV_143",1,0.1,0.200022675736909,0.3,0.7,"0.1_pure.tone_no.am_no.harm.wav_22-143","start_marker",3029,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_143-1",0.107150299300021,0.499459934440701,20.9872503391492,0.701979991179833,-0.402517969503576,10.8109151655067,3.22909254672676,-8.16932168524298,0.927069605130471
"ZOOM0002_Tr2.WAV_144",1,0.1,0.200022675737009,7.3,7.7,"0.1_pure.tone_no.am_no.harm.wav_23-144","start_marker",3030,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_144-1",0.103964313480976,0.254031837290096,22.4075958255484,0.690673157178613,0.967438440274941,11.0804723767382,10.4770339783787,-2.2359267243068,0.97035347228595
"ZOOM0002_Tr2.WAV_145",1,0.1,0.200022675736909,4.8,5.2,"0.1_pure.tone_no.am_no.harm.wav_24-145","start_marker",3031,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_145-1",0.0319754966284312,0.260124533691496,24.2416445150903,0.972092569354894,0.960369740514438,3.84061436498911,-2.39550261307829,-6.84393569884955,0.89734321769812
"ZOOM0002_Tr2.WAV_146",1,0.1,0.200022675737009,8.3,8.7,"0.1_pure.tone_no.am_no.harm.wav_25-146","start_marker",3032,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_146-1",0.0527768125027908,0.293085515923827,21.2560590003382,0.905026264112234,0.999986364281669,20.2314872967438,8.12273028665432,-15.2479301625707,0.98736581678369
"ZOOM0002_Tr2.WAV_147",1,0.1,0.200022675737009,5.3,5.7,"0.1_pure.tone_no.am_no.harm.wav_26-147","start_marker",3033,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_147-1",0.0594041470652163,0.250955816536246,26.9618726699021,0.893773280177546,0.999664593907352,17.0780344437027,3.3556907289685,-16.2932901104911,0.969918283368432
"ZOOM0002_Tr2.WAV_148",1,0.1,0.200022675736909,9.3,9.7,"0.1_pure.tone_no.am_no.harm.wav_27-148","start_marker",3034,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_148-1",0.102450717239269,0.50129768970296,16.1583427148305,0.762086685183258,0.719867047020091,15.9015030646422,8.64334789055523,-9.61209526839985,0.95508466377595
"ZOOM0002_Tr2.WAV_149",1,0.1,0.200022675736994,3.8,4.2,"0.1_pure.tone_no.am_no.harm.wav_28-149","start_marker",3035,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_149-1",0.0380341640437166,0.262396561644614,23.7366343175404,0.953725629250665,0.985536828497432,7.77043242530767,0.384888736943695,-8.65693696986619,0.94838259634464
"ZOOM0002_Tr2.WAV_150",1,0.1,0.200022675737009,5.3,5.7,"0.1_pure.tone_no.am_no.harm.wav_29-150","start_marker",3036,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_150-1",0.0394546509886784,0.382937206469512,24.8487324175917,0.949730544871614,0.998078010359692,8.74681478184668,-0.0870824759078516,-10.1842283417426,0.947350753711886
"ZOOM0002_Tr2.WAV_151",1,0.1,0.200022675736909,4.8,5.2,"0.1_pure.tone_no.am_no.harm.wav_30-151","start_marker",3037,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_151-1",0.0486877755481382,0.378604084247962,22.2783245088954,0.904400482080874,0.735268154048863,1.65277077317148,0.939222500141216,-0.891390334931102,0.863092211225241
"ZOOM0002_Tr2.WAV_152",1,0.1,0.200022675737009,9.3,9.7,"0.1_pure.tone_no.am_no.harm.wav_31-152","start_marker",3038,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_152-1",0.0959408866394736,0.434265589856922,13.8870051685934,0.800440491030333,0.612648135204731,16.0144264282316,5.29519125785819,-13.0736569330701,0.951953241392521
"ZOOM0002_Tr2.WAV_153",1,0.1,0.200022675736909,3.3,3.7,"0.1_pure.tone_no.am_no.harm.wav_32-153","start_marker",3039,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_153-1",0.0752878278498243,0.661033740873045,24.7023905187975,0.858157978836046,0.517739216759547,14.8915094102186,10.2569174357553,-6.87631792372488,0.959804900242332
"ZOOM0002_Tr2.WAV_154",1,0.1,0.200022675737009,6.8,7.2,"0.1_pure.tone_no.am_no.harm.wav_33-154","start_marker",3040,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_154-1",0.09184802862672,0.0603597916905926,15.6526354654512,0.662846146996977,0.996938059365505,6.14387410610215,2.91356516504184,-4.27793315665888,0.947886962667584
"ZOOM0002_Tr2.WAV_155",1,0.1,0.200022675736994,7.3,7.7,"0.1_pure.tone_no.am_no.harm.wav_34-155","start_marker",3041,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_155-1",0.0735948219845188,0.243252797599155,25.0544535472248,0.844719246075508,0.510837754336787,10.7421313327096,5.353131608524,-7.0503074639986,0.979000686341403
"ZOOM0002_Tr2.WAV_156",1,0.1,0.200022675736895,2.8,3.2,"0.1_pure.tone_no.am_no.harm.wav_35-156","start_marker",3042,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_156-1",0.0614464580944253,0.336631409206908,17.772046694942,0.880956604449775,0.642183284813691,12.2416999585259,11.5117209069028,-2.64495704919549,0.874515874168675
"ZOOM0002_Tr2.WAV_157",1,0.1,0.200022675737009,0.8,1.2,"0.1_pure.tone_no.am_no.harm.wav_36-157","start_marker",3043,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_157-1",0.0546885774449224,0.0698893312097742,20.3199398116181,0.926821782267505,0.209471103999769,3.82315425075786,-0.202970465525837,-2.6744624393841,0.985636829785335
"ZOOM0002_Tr2.WAV_158",1,0.1,0.200022675736909,2.3,2.7,"0.1_pure.tone_no.am_no.harm.wav_37-158","start_marker",3044,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_158-1",0.262584188172252,0.230821631763634,18.0837589904026,0.249282673151279,0.757696494938537,-3.1691029677915,-9.63209610482761,-6.22514408619258,0.887074536893043
"ZOOM0002_Tr2.WAV_159",1,0.1,0.200022675737009,6.8,7.2,"0.1_pure.tone_no.am_no.harm.wav_38-159","start_marker",3045,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_159-1",0.0681201610790439,0.0505532733368452,20.6122392351293,0.77608859528991,0.995523189721812,10.9594890529399,8.8993225251934,-3.6909995660578,0.962318757654147
"ZOOM0002_Tr2.WAV_160",1,0.1,0.200022675736994,0.3,0.7,"0.1_pure.tone_no.am_no.harm.wav_39-160","start_marker",3046,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_160-1",0.107229700238338,0.439852067555335,17.3514084135569,0.702109886333718,-0.560939629027535,10.7742262360428,3.63707545140549,-9.1054716055612,0.937002877624259
"ZOOM0002_Tr2.WAV_161",1,0.1,0.200022675736895,4.3,4.7,"0.1_pure.tone_no.am_no.harm.wav_40-161","start_marker",3047,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_161-1",0.0171213479709149,0.550299266237128,25.1457896030399,0.990294424148246,0.996213511245779,19.6805970887781,3.38117909502095,-19.2479292796446,0.974838435796108
"ZOOM0002_Tr2.WAV_162",1,0.1,0.200022675736994,6.3,6.7,"0.1_pure.tone_no.am_no.harm.wav_41-162","start_marker",3048,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_162-1",0.0686997648854144,0.43610300245336,12.8027654269944,0.905001878689679,0.65312909712548,5.87527652989665,1.21877543227238,-5.09149127337794,0.92461468610824
"ZOOM0002_Tr2.WAV_163",1,0.1,0.200022675736994,8.3,8.7,"0.1_pure.tone_no.am_no.harm.wav_42-163","start_marker",3049,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_163-1",0.0421392134498397,0.268996806434338,23.3319847418801,0.943684462794093,0.99930290008756,12.8662587535983,1.36315833236318,-13.5100372192091,0.989963316152628
"ZOOM0002_Tr2.WAV_164",1,0.1,0.200022675736895,6.3,6.7,"0.1_pure.tone_no.am_no.harm.wav_43-164","start_marker",3050,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_164-1",0.0775569580600471,0.496358941055657,15.7833811758222,0.855425789701335,0.46033051228237,2.2238444988246,0.700383160197606,-1.91586434386976,0.88310623556356
"ZOOM0002_Tr2.WAV_165",1,0.1,0.200022675736994,3.3,3.7,"0.1_pure.tone_no.am_no.harm.wav_44-165","start_marker",3051,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_165-1",0.0741145351616803,0.662779934894477,26.3614382021217,0.875095651303032,0.9658663974336,17.1128220669697,10.9313169506761,-8.79671978915012,0.937157003479541
"ZOOM0002_Tr2.WAV_166",1,0.1,0.200022675736895,9.8,10.2,"0.1_pure.tone_no.am_no.harm.wav_45-166","start_marker",3052,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_166-1",0.0299768999027963,0.111620320166911,16.2422937736976,0.953575860037904,0.348611931010079,16.2655909823453,7.52614164389629,-11.2150395262747,0.958503238106978
"ZOOM0002_Tr2.WAV_167",1,0.1,0.200022675736994,8.8,9.2,"0.1_pure.tone_no.am_no.harm.wav_46-167","start_marker",3053,"primary-2",30,"primary","ZOOM0013_Tr1.WAV_167-1",0.0317234668820532,0.140349949248688,19.2080537399346,0.958210836077904,0.999722191337661,16.9655326609746,3.02250169804092,-16.4296139580614,0.985944426834188
